student_id,age,gender,socioeconomic_status,commute_distance,attendance_rate,previous_grades,current_gpa,financial_aid,part_time_job,extracurricular_activities,next_semester_dropout
545,19,Female,Medium,1.6735321465559174,70.32952686797361,68.92104038661594,3.9673759573262,0,0,1,0
546,19,Male,Low,13.17043675812021,57.164072935132054,85.46659362250948,1.7951418622278499,1,0,1,1
547,18,Male,High,11.505917666665063,85.7359416751018,56.915101335835104,3.0161785079852064,0,0,1,0
548,24,Female,High,14.269510073811656,64.6676710720505,59.082376701671194,1.1560712650883407,1,0,1,1
549,19,Female,Medium,13.130428743714434,76.27351536779466,95.4785074677182,1.3409381160901583,0,0,0,1
550,23,Female,High,4.063788491399441,84.8916392752585,43.373457691058334,1.0117551248532797,0,0,1,1
551,23,Female,Medium,23.488085313244195,95.01320556010353,69.13805790480042,3.9983820431790194,1,0,1,0
552,18,Female,High,36.90394026452209,89.6095597400838,94.76804802447171,3.406821091442433,0,0,0,0
553,22,Female,Medium,30.729854511154386,83.8180533936362,76.62178046908943,3.3601690442006222,0,0,1,0
554,22,Male,Medium,33.97071176130591,83.98165911975718,72.78442445272793,2.529178225864539,0,0,0,0
555,18,Male,Low,4.976309748275718,97.29623220160433,54.984650753761315,1.9002012487163198,0,1,1,1
556,22,Male,High,47.623044798662576,64.7912048748268,60.5965293438669,1.4537928533880278,0,1,1,1
557,24,Male,Medium,42.086099858308216,50.05560470980937,91.12290494828157,1.854024216539391,1,0,1,0
558,24,Female,Low,40.44942560628747,63.59772796990993,73.55308790610749,2.1279136657874176,0,1,0,1
559,22,Female,Low,41.32620644704661,60.8945689813372,70.8845316254068,3.268930290940882,0,0,1,0
560,23,Male,Medium,46.70281489850531,83.0917292556999,45.974782812401735,2.6189853667094574,1,1,1,0
561,22,Male,Medium,27.668444339571188,81.68557998827646,40.96168938730739,1.2324508796664482,0,0,0,1
562,24,Female,Medium,10.813818875513668,79.67306913523619,97.82111132122294,1.0540870268767368,0,0,1,1
563,20,Male,High,31.222396784774517,50.812172160472684,62.619170037210495,1.3069965386021893,1,0,1,1
564,21,Female,Low,37.40119318972901,86.43890272253238,76.19278372597026,2.231496141092138,1,0,1,0
565,19,Female,Medium,37.157952274347245,66.17652062427457,44.782904391237096,3.799578751147055,1,1,0,0
566,20,Female,Low,26.551002184177126,83.25279945033157,80.98685714338279,2.912207443627665,1,0,0,0
567,22,Female,High,4.354477247345325,77.82892142510767,95.95400252235765,3.4054776996265455,0,0,1,0
568,23,Female,High,19.184533983076264,67.13654627139536,74.53991517984518,2.3991237835136454,1,0,0,0
569,18,Male,Medium,46.11756381470451,56.72881335520539,47.566919342524635,2.0849982495851282,0,1,0,1
570,22,Female,Medium,29.637996578113874,54.720944883024046,74.90329164840861,1.3252011181498682,1,0,1,0
571,23,Female,Medium,27.378265219529958,91.57591665561118,85.98083278627914,3.627799066558615,0,0,1,0
572,21,Male,Medium,14.173822204727482,95.9198771040779,64.38499219444111,3.3494800870837085,1,1,1,0
573,22,Female,High,19.053997075912367,82.48940233821497,92.79026487648807,1.5043542927931752,1,0,0,0
574,24,Female,Medium,44.8719583685053,55.17170574302417,78.92097720144187,2.5367816916287813,1,0,0,0
575,18,Female,Medium,33.65668932881495,70.10136084441203,93.95493509735215,2.4621244237637345,0,1,0,1
576,23,Female,Medium,39.58196431086431,86.44696000525786,77.41031867484023,2.8752746580595856,0,0,0,0
577,23,Female,High,23.2629257303151,88.99104420050341,47.877278320289456,3.8385606819737834,1,0,1,0
578,23,Female,Medium,31.88211375335174,55.91093111455443,58.58150266631135,2.739314325287439,1,0,1,0
579,21,Female,Low,13.170796828417169,50.00153594226912,52.10769689514741,2.620651800335856,0,1,0,1
580,22,Female,Medium,35.567580683890824,85.60685229403025,94.52958986301174,1.1509687988039918,1,0,0,1
581,21,Female,High,21.952465351463527,67.82980879931029,85.62400403724897,1.1887224280540718,1,1,0,1
582,19,Female,Low,22.684730225922532,62.72406658091301,80.58390213460036,1.5620403739803668,0,1,0,1
583,19,Female,Low,32.8167939042672,50.644873489476275,58.0579791778973,1.0974123150752448,1,0,0,1
584,22,Male,Low,46.877750451977406,77.01497033807499,51.04268632301281,3.230058686710037,0,1,1,0
585,24,Female,Medium,4.136310983822425,92.55753677129908,85.3870652793347,3.1699909119818894,0,0,1,0
586,21,Female,Medium,41.41241863000337,97.8815823136294,68.44947675274477,1.4081687032949288,0,0,1,1
587,18,Male,Medium,15.326772410197462,78.28724753066446,53.54737312903775,3.508236702385843,0,1,0,0
588,23,Female,Medium,22.752053270812514,75.7230663869947,76.99731868991651,1.464358104538336,1,1,1,1
589,23,Male,Medium,2.073753109975439,54.252819274462055,42.420031128307116,1.9035267609920763,0,0,1,1
590,22,Male,Medium,15.751257813881338,77.44364007712998,59.57021524769521,1.746930697484095,1,0,1,0
591,24,Female,High,25.628930888876393,68.99895394826973,68.11341967546808,2.1169212957191434,1,0,0,0
592,19,Male,Medium,3.7526277900245115,80.35676404417885,48.87750004656435,1.7639912976698855,1,0,1,0
593,19,Female,High,25.063690739775094,69.43631739382734,99.07926865545038,2.466852779315356,0,0,1,1
594,23,Female,Medium,46.42842081406294,62.01495617251834,52.54584187537685,2.2222236440640564,1,0,1,0
595,22,Female,Low,6.1642676872824556,54.748263761418826,47.82118780259593,3.9597084723379794,0,0,0,0
596,21,Male,Medium,38.457595675699714,65.74592222944479,52.21209243321378,1.167779050384677,0,0,0,1
597,19,Male,Medium,21.073881615423637,54.832241714387614,86.14366798958346,1.4265441291620549,0,0,0,1
598,21,Female,Medium,33.103512011692565,58.8448475411992,65.53033955631057,1.1584776817258073,0,1,0,1
599,24,Other,Low,13.75159330127624,99.3668079289773,73.92495638515229,2.8775235849471272,1,1,1,0
600,19,Female,Low,8.815120864526556,72.20517784533092,41.26054941918164,1.1635278322411589,0,0,0,1
601,19,Male,High,8.862668099290095,76.59358832525083,42.065878514398875,3.50931921212837,1,0,0,0
602,20,Female,Low,4.454105336514088,93.68092643686077,66.74953298962097,2.5358158920457834,0,0,0,0
603,19,Female,High,10.096688540160908,99.77844502453439,88.99931459209742,2.581022873744601,0,0,0,0
604,18,Female,Low,33.54674986445944,79.13572246723407,93.11433272245392,2.6847835231365824,1,0,0,0
605,22,Male,Medium,44.202839980331895,90.62369105220859,45.20239405573841,1.5124411189186322,1,1,1,1
606,22,Female,Medium,40.89215859396693,66.34705121683376,72.30178612606136,1.5930709093434627,0,0,1,1
607,21,Female,Medium,34.57158118384972,65.28719787236456,94.79378117675623,1.956451968619014,0,0,0,0
608,24,Other,Medium,6.411161307144031,70.135186049728,63.278365263873184,2.780489247465554,0,0,0,0
609,19,Male,Low,15.170184868501542,83.62536313368246,89.77394988570211,1.6303533278206435,0,0,0,1
610,18,Female,Low,16.18053689080098,84.10958446275494,48.02173926396617,1.3489951813997836,1,0,0,1
611,21,Female,Medium,13.24789037348344,65.76197173247255,96.12366938006792,3.910350659255297,1,1,1,0
612,20,Male,Medium,26.235277325776433,56.66049620683143,85.08539905187816,1.0659454444288687,0,0,1,1
613,21,Female,High,27.242136929103957,81.61981282327542,96.4800635672141,3.4080922160080647,1,0,1,0
614,21,Female,High,18.4874127833844,56.41629310943823,80.59703401315039,3.3641054487250663,0,0,1,0
615,19,Male,Medium,18.335668778085363,78.92462541146651,61.80423591996562,1.891642341535288,0,1,0,1
616,20,Male,Medium,41.59922429739799,84.67110640281544,96.29087035148335,1.4068798480219402,0,0,1,1
617,21,Female,Medium,39.6753495676646,85.03057481972257,56.53400657855071,1.4368859401162704,1,0,1,0
618,18,Male,Low,16.081995752356537,87.67360553297983,59.93035132370395,3.0922948517115776,0,1,1,0
619,18,Female,High,45.775633749789705,93.64297107828322,82.04850508010442,2.928419773258521,0,0,0,0
620,22,Male,Medium,47.68793583312279,74.99794959823942,85.91897797152318,3.3482370227541605,0,0,1,0
621,20,Female,Medium,17.010384559472,86.51245947647857,95.76420903094923,3.812443517197314,0,0,1,0
622,20,Male,Low,18.36682249085969,80.95863676829184,52.28814454337257,3.075782089799776,1,0,1,0
623,22,Female,Medium,25.776073517675982,59.33199698988413,87.87988211315343,1.4675546096543304,0,0,0,1
624,21,Other,Medium,47.11491981415,51.28448224347041,84.31276320381781,1.730327850296232,0,0,1,1
625,20,Other,High,43.93965222397326,64.22706928384669,43.82767337521587,3.5265811926193438,1,0,1,0
626,18,Female,Medium,6.025830166595901,72.15168531688097,63.23338847261242,1.6279182275026258,1,0,1,0
627,18,Male,Medium,20.243806420299393,80.8552972214328,56.96592742360592,1.2175669508634441,1,0,1,1
628,19,Female,High,28.115188297738822,92.49796652516027,58.26942546124182,3.1098401621267513,0,0,1,0
629,20,Male,Low,25.653491155025463,59.81228583530828,98.97681277328205,2.207579066470426,0,0,0,1
630,21,Male,Medium,10.49929032890774,56.277489494923856,78.56664480879567,3.7601201576377106,0,1,1,1
631,22,Male,Low,43.08202178723958,98.17399737371638,83.06056946760998,2.9507652132809845,0,0,0,0
632,22,Female,Medium,34.17009836684503,55.402227968820355,98.59705823890056,1.2712569333749824,1,0,1,1
633,21,Female,High,42.057510367738374,73.92455350535946,62.632106947458325,3.8435697017609822,0,0,0,0
634,24,Female,Low,43.079449688124136,79.27818643966509,88.11041010716835,1.7756717909207378,0,0,1,1
635,23,Male,High,37.66943682962125,77.06872104537192,66.07185779826972,2.011637471218857,0,0,1,0
636,19,Male,Low,22.52131946123615,54.30160785164716,92.1720203088988,2.206781241050626,0,0,1,1
637,22,Other,High,30.916790995755804,52.85134570018097,50.83945247867819,1.1536728892129398,1,0,1,1
638,20,Male,Medium,8.857904899867414,55.274171373051786,96.86117062385678,2.4895462666918147,0,0,1,1
639,19,Male,High,34.00862545627048,79.27938419363062,53.126302504652784,1.3699554732258767,0,1,1,1
640,20,Male,Low,9.783409531224757,77.21724438171606,59.57323041885589,2.202910980065055,0,0,0,0
641,24,Female,High,35.00352993499769,61.68703960183721,85.37153404640682,2.052129363976253,0,0,0,0
642,18,Female,Medium,12.250309876944465,81.88870709227957,63.6253084939244,3.31852025027951,0,0,0,0
643,19,Male,Medium,6.760013707360779,91.00337510278247,76.4926826059868,3.4095115348981935,1,0,0,0
644,22,Male,High,9.098940017004914,52.07894799232969,66.67441006416571,1.4602386471672641,0,0,1,1
645,19,Female,Low,1.097614625734443,74.90649717740212,84.5421962253869,2.0996535621376786,1,0,1,0
646,19,Female,High,36.21824127482298,84.46552060513451,53.69987514211665,2.120059483095495,1,0,1,0
647,19,Male,Low,36.88765140386057,62.61559635348436,43.50747923421262,1.4542313318082551,1,1,0,1
648,23,Female,Medium,26.231734145749712,65.38854526465745,57.99576384838397,3.3953605151535715,1,1,0,0
649,19,Male,Medium,8.906777251713802,80.6818951494692,68.45851989210581,3.1216849850062696,0,0,1,0
650,20,Male,Low,5.094162538023798,94.89676467218685,50.08120313156071,1.5711453588911042,0,0,1,1
651,18,Female,Low,1.9373193554270633,90.49622101514497,61.28783737938332,2.1001657257813973,0,1,0,1
652,24,Male,Low,9.121660671295814,79.15651095497918,63.99898109761411,1.3174150745695425,1,0,1,0
653,21,Female,Medium,44.65192121417419,86.51108588786246,43.44351062129641,2.884619791279132,1,0,1,0
654,19,Male,Medium,12.835305243382408,68.24112351038994,74.99843489105227,1.364115773645859,1,0,0,0
655,22,Male,Medium,18.359295033643566,82.0482764049379,93.06060567827726,3.9578025058747532,0,0,1,0
656,19,Other,Low,6.161928739585326,73.30907955637785,49.104574777183146,3.342046224063587,1,0,0,0
657,22,Male,Low,11.895703932660345,59.49680682287804,75.86848080409084,2.170715648751985,0,0,1,1
658,20,Female,Medium,26.44200396823005,85.08691369386287,79.88435229465077,2.735691796838063,0,0,0,0
659,22,Male,Low,30.779881471686977,77.82323186744111,65.16008082515731,3.734025448649226,0,0,0,0
660,21,Male,High,13.022263394144343,67.93107909767957,82.0658552418562,2.6622978411874785,0,1,1,0
661,18,Male,High,3.828875802030743,95.56695950393154,64.64389260946072,1.5234954591938656,0,0,0,1
662,22,Female,Medium,20.160610587242534,51.046705891336664,70.27823727864609,2.136110066743478,0,0,1,1
663,22,Male,Medium,12.475965175390373,65.7886575624748,40.441182673265615,3.5294345950892363,0,0,0,0
664,18,Female,High,11.758142238260294,52.84406988888233,81.50320684808133,2.9326390479688538,1,1,0,0
665,21,Male,Low,48.03327733295931,88.32636581108136,79.68056073668347,2.952173153001401,1,1,0,0
666,19,Other,Low,31.19872381036048,85.10537270568963,42.304052639580675,3.6004644570654674,1,0,0,0
667,22,Male,Low,28.2870437154327,66.56761093681585,62.09500644370799,3.6819191723875138,0,0,1,0
668,18,Female,Medium,21.372980072642775,83.78314511035364,98.74191044750005,3.759377715338309,1,1,0,0
669,20,Female,Low,22.018272338077068,69.79686130979749,65.244193754117,1.2845475797594683,1,0,1,1
670,18,Female,Medium,27.50434518806596,87.81268957112172,70.1167243079105,2.6323780058893025,0,0,1,0
671,20,Female,High,35.125060544769255,72.7091831368353,94.5958094895831,3.2215285636549558,0,0,1,0
672,21,Female,High,35.40515871290964,70.61398639158328,83.03571255194538,3.2707805353810415,0,0,0,0
673,19,Female,Medium,9.413001477567029,96.73649577441505,74.92420786745342,2.8201486059100116,0,0,1,0
674,18,Male,Low,25.50552485175472,62.543954994535014,87.86828088046435,1.5003620055510225,1,0,0,1
675,24,Male,High,21.185946656670996,56.02236699982827,91.86197598735839,3.392261661824993,1,0,0,0
676,24,Female,Medium,43.655821347199826,79.2271556629729,67.41328430423602,3.1603340005448373,0,1,0,0
677,23,Female,Low,31.939527139700445,98.46609061420895,68.50650189591012,1.2584073146471089,1,1,0,1
678,22,Female,Low,27.09269925438311,68.89196068635934,63.16305613911015,2.3914294740231288,1,1,0,1
679,21,Female,High,6.654337466766951,53.10183818143908,98.00236840110763,1.5219321985654108,1,1,1,1
680,18,Male,Medium,30.676256576847162,66.96526336547836,81.82997525742103,2.0124311371389156,0,0,0,1
681,24,Male,High,6.742991378331437,75.29658271597792,44.99338397248434,1.0542432766170564,1,0,0,1
682,22,Female,High,17.52312220272185,58.09615033161069,91.7775773987811,2.200989605232275,0,0,1,1
683,24,Male,Medium,7.999256275902262,82.9051109028246,68.83359645017609,2.6496307634686316,0,1,0,0
684,18,Male,Medium,34.91160870419408,99.88746945051003,44.125234385349245,2.8587477784812605,0,0,0,0
685,20,Female,Medium,11.106353577971477,72.58697379907218,72.98303530979867,2.9904710353861303,0,1,0,1
686,18,Male,Medium,20.201109286213274,67.73642783651063,65.02985673854212,3.50887393930738,1,0,1,0
687,23,Female,Medium,44.888064103320154,70.03520834172333,92.66496429175749,1.64638872182719,0,1,0,1
688,18,Male,Medium,11.011502786549544,55.75730891976006,52.23967621656324,1.361445467315404,0,0,0,1
689,18,Female,Medium,25.882448133980176,94.16368007131119,89.58787656953098,3.554611515693777,0,0,1,0
690,23,Male,High,21.54431139713508,70.7412827760676,73.46132147112716,1.4698384446779498,1,1,1,1
691,21,Male,Medium,1.888078011240757,69.36372057124207,43.276618192808144,3.9242802440085858,0,0,1,0
692,18,Male,Medium,39.845147565067826,82.98451364652371,98.31071807952908,3.5276146881959107,1,1,1,0
693,23,Male,Medium,4.383249409415386,72.10167104655618,70.756914646192,2.5026298176687973,0,0,0,0
694,22,Male,Medium,24.238496027870728,82.41167344039229,57.45261125389495,3.9442642747660757,0,0,0,0
695,20,Male,Medium,28.473236452008546,53.07231450653938,68.16441051935549,1.2921301873240125,0,0,0,1
696,20,Female,Low,31.792896374114765,90.68616718611136,91.47146701104934,1.9091972835253048,0,0,0,0
697,18,Male,Medium,34.742949836085906,97.02519764397013,58.29418746310381,2.9146732451218345,0,0,0,0
698,21,Female,Low,13.410346792613039,82.4382693079693,51.56058378920202,2.0500206054195362,0,0,0,0
699,21,Female,Medium,1.4889600562640193,97.72829644294055,47.74427481585289,3.7851176559423756,1,0,1,0
700,22,Female,Medium,36.44873945539069,57.571615718498165,57.87156390341268,1.1968782645334528,1,0,1,1
701,18,Male,Medium,27.24717336803135,73.87080947401768,86.80288522240261,2.6482354961828936,0,0,0,0
702,20,Female,High,41.96976745715519,80.09033669727236,68.2975819117157,2.7725988021853434,0,0,1,0
703,21,Male,Medium,41.24802978213402,79.08683237105933,53.6488962216124,2.9581843713316722,1,1,0,0
704,18,Male,Medium,42.322982221606274,70.07308895445216,49.97109997658495,1.7669986699954432,0,0,0,1
705,24,Other,Medium,24.769638338997467,66.90422046831307,59.96376859062275,2.0936992825595935,0,0,1,1
706,21,Male,Medium,17.347791396006418,56.34120112752094,96.39546237314252,3.531041588994933,1,0,0,0
707,23,Female,Low,39.78635192697713,69.58712252811391,60.58160275540146,1.5848283069104796,1,0,0,1
708,24,Female,Low,23.113411538433493,58.13304075527426,99.28744455727812,3.480603541520086,0,0,0,0
709,21,Female,Medium,9.988667623768292,86.71828382461092,69.11382734592138,2.687966268708227,0,1,1,0
710,20,Female,Medium,42.89372695851224,60.4415467747295,50.749835097409054,3.2865625335822464,0,1,1,0
711,19,Male,Low,44.245433961845016,52.928265264226695,93.46840550761056,3.1408220987904145,1,0,0,0
712,24,Male,Low,23.849178050868336,77.61830689086172,67.62132238808961,1.622534486154637,0,0,1,1
713,22,Female,Low,4.709286638179586,79.76148663597007,82.58028061027147,2.7064382093016186,0,1,1,0
714,22,Male,High,20.00347840592963,93.59565306402527,99.0226949925491,3.603169458415277,0,0,1,0
715,20,Male,Medium,40.37334531366756,78.8490806208841,43.01052101919844,2.296348710405788,0,0,1,1
716,21,Male,Medium,45.18692739876521,67.2740426861723,45.80167358725403,3.8997723106699502,1,0,0,0
717,18,Male,Low,10.970164382382196,90.15059407631603,83.22740448776537,2.3566453003051544,1,0,0,0
718,21,Male,Medium,4.281706989238304,77.01394465937105,56.90950019772832,1.4283569100036542,1,1,1,1
719,20,Male,Low,43.9901722035091,53.96401423155959,51.058083817005944,2.1683040402330196,0,0,1,0
720,22,Female,Low,20.08084200996489,78.29252801566233,42.36171278918377,3.8551072191716114,0,0,1,0
721,21,Female,Medium,27.5462872491106,95.40092727108312,41.31080271917211,1.9591625480195627,0,0,1,1
722,22,Female,Low,48.43522479048719,69.81563127491103,86.46913618718744,3.6042944796011884,0,1,1,0
723,24,Male,Low,4.26167166779692,64.81629009499001,48.066005642172996,3.6437520450456695,1,1,1,0
724,18,Male,Low,32.767582365152684,57.173472850901,68.06323695826904,2.0505595729958834,0,0,1,1
725,24,Male,Low,4.6311657061684866,57.572276096767865,76.35380891076898,1.2497729741518964,0,0,1,1
726,22,Female,Low,19.39797749485852,71.63857421709095,65.70110803413078,3.1736737274764546,0,0,1,0
727,22,Female,Medium,40.38691271447889,79.78399120807647,41.62639914017399,1.934536897041958,1,1,0,1
728,19,Male,High,22.240139405026085,54.03077025848009,87.01009015527453,3.3487708427727174,0,1,0,1
729,19,Female,Medium,49.86193534124457,96.97842945125828,40.63079347249921,2.3279645447812993,0,0,0,0
730,24,Male,Medium,28.393904962383505,87.75668087225979,85.71339366264904,2.455800227027865,0,1,1,1
731,23,Female,Low,16.73694547916172,79.33119591418313,93.59826962728737,3.3337282202456104,1,0,1,0
732,24,Female,High,11.785454969332903,91.42193354694953,65.97039526343033,2.147089993184884,0,0,1,0
733,19,Female,Medium,18.17550618002193,54.00933784060567,72.13254838586789,2.3293820359687434,1,0,0,0
734,22,Female,Low,19.25413041421799,73.84194388665622,68.61900355705923,2.1285714063088665,1,0,0,1
735,20,Female,Medium,4.366970208474088,81.50465634308317,63.35251711740633,2.10202154583184,0,0,1,0
736,24,Male,Low,19.109135771911884,91.43264530591446,93.24547212222161,2.5778397307043783,1,0,0,0
737,22,Female,Medium,23.747687467222022,89.17347800246338,93.63601064019943,3.4263983335034522,0,0,0,0
738,20,Male,Medium,36.414149859701425,63.85346248566998,60.14898187849207,2.085304935767698,1,0,0,0
739,20,Female,High,33.17974475135879,97.0440084779602,76.90418524088187,2.57276416161321,0,0,0,0
740,19,Female,Medium,35.729517106228556,56.21729207154352,95.61445372875184,3.0121819763278026,0,0,1,0
741,24,Female,Medium,1.4098204119659978,93.75668093105762,97.7235099364811,1.808318338910965,0,0,0,0
742,21,Male,High,11.665702579446267,98.54701248023093,70.53754242532285,1.8325684147071777,0,0,1,0
743,18,Female,Low,33.42253013159297,58.85767616113128,67.1694883170596,3.8002393810703645,1,0,0,0
744,19,Female,Low,24.715479040807608,86.10330321018927,56.72165895571155,3.1706037199932657,0,1,1,0
745,19,Female,Medium,1.2603603077489514,52.01427593889992,97.5323123914246,2.731560028669927,1,1,0,0
746,21,Male,Medium,40.4202374791593,70.27114125695775,48.56885826837204,2.943160163261836,0,1,1,0
747,18,Male,Medium,38.86766909122653,75.8141649598837,74.7897745628635,1.087898329310255,1,0,1,1
748,22,Male,High,27.872538986684567,79.0322612954817,56.95301605111833,2.8543088966850907,0,0,0,0
749,23,Male,Medium,4.256702963037334,96.79686241242797,56.7404974208678,2.528526619672606,0,0,1,0
750,24,Female,Medium,38.55923742709665,83.61253436470973,64.2981152425713,2.637249039338307,0,0,1,0
751,23,Male,Medium,29.601965798836833,74.06389756096185,99.92757614893927,2.078271480492451,1,0,0,0
752,22,Other,High,39.31603888074,90.48375181329448,43.29797841038933,1.2444216931388257,0,0,0,1
753,19,Male,High,37.83560262739618,97.52664104772045,74.71250909221189,1.5800177008361564,0,1,1,1
754,18,Male,High,40.34710152593402,51.10330743411454,44.954329482116634,3.852234139638015,0,0,1,0
755,19,Female,Low,26.382395253826616,99.12606361280194,49.27124979943114,2.2260986868128017,1,1,0,1
756,20,Female,Medium,7.875901391482235,54.306606953184016,66.37377650637393,2.4000494674925923,0,1,0,1
757,19,Female,Low,33.88671619560475,90.71933896343808,70.62760788078648,1.158129369560317,0,0,1,1
758,19,Female,Low,31.40321546754656,64.01673762757062,55.52754450187144,1.1126986886319417,0,1,1,1
759,22,Female,Low,37.370406172755274,56.608982887693585,58.987427852464975,3.151544341140273,1,0,1,0
760,22,Male,Medium,9.32416929648603,71.99278198569175,45.21802121535598,2.614283992363334,1,1,0,0
761,22,Other,Medium,10.553784795114172,82.19782897238068,58.19318703065503,2.5261179526488,0,0,1,0
762,23,Other,Low,44.630066343747096,69.04759225117375,97.99350636283265,1.729373591268006,0,1,0,1
763,20,Female,Medium,37.74891212415147,52.72827041413495,96.6824429003489,3.2342521948897667,0,0,0,0
764,22,Male,Medium,45.50319594631582,79.97305698293583,60.092697408219095,1.5047097373254756,0,1,1,1
765,18,Female,Medium,38.17705073703211,95.12016380553374,74.2512361767257,1.5698042309830602,0,0,1,1
766,23,Male,Low,30.260609993524792,69.16076829736258,94.57572346665665,2.3821365140448263,1,0,0,0
767,21,Male,Medium,33.05250411436581,60.81663888154135,40.371029358453804,1.8588395863358227,0,1,0,1
768,18,Male,Medium,44.567268273060485,72.12886729664078,88.64101422025551,1.742388943699439,1,1,1,1
769,24,Male,Low,29.361530971085084,52.41813555243904,96.90217316733515,2.935712933659995,0,0,1,1
770,24,Female,Low,31.987174892090984,91.02437922401374,45.479544060013424,2.9529152356556336,1,0,1,0
771,18,Female,Medium,8.667359084176429,91.31704054750934,49.68686116197526,3.473551209399788,0,0,1,0
772,22,Female,High,24.222139785689034,79.40002317148142,97.64477816628133,2.2531257009189276,0,1,0,1
773,21,Male,Medium,36.10345848594685,67.65514444691948,72.25240861842079,1.2192552730784507,0,1,1,1
774,21,Male,Medium,14.276192217501904,89.98916822228917,40.851798068303424,1.820999154764373,0,1,1,1
775,23,Male,Medium,10.910454845702212,77.73435123941836,55.45791992581175,3.9400163895904505,0,0,1,0
776,21,Other,Medium,16.377513602996363,91.29661542750081,66.99662045613158,2.7887757256981063,1,0,1,0
777,24,Male,Low,12.833530771648839,81.57293962915102,81.57453466148607,3.129211254403061,1,0,1,0
778,20,Female,Medium,11.530719214783396,89.22027366063986,83.98962268820797,1.0220734888762437,0,1,0,1
779,22,Female,High,21.81769130053626,79.928149660888,99.72529077552737,2.5546171965475626,0,0,0,0
780,21,Male,Medium,45.48408718029317,70.70705341078332,57.25067196302554,1.1125859725954093,0,1,1,1
781,23,Female,High,25.845922690197195,97.89729299630687,72.29320611210852,2.707690636274344,0,0,0,0
782,24,Female,Medium,10.208098659950828,77.05569124394223,71.9994128715763,3.762312548908226,0,0,0,0
783,20,Female,Low,4.77161179966283,80.25447592702692,64.33871556683425,3.9052573915012236,1,0,1,0
784,19,Female,High,35.111651111758334,61.024381970737466,50.14971363054521,2.6216580261667723,1,0,1,0
785,19,Male,Low,19.757139457383005,81.28253947136382,98.64739379103055,2.374614415756648,1,0,0,0
786,20,Male,Medium,41.2697163826826,78.5803824741472,91.19903119999516,3.835051282745482,0,0,1,0
787,24,Female,Low,33.31602766339774,59.241919897351245,69.89998169765423,3.0208294959900854,1,0,1,0
788,23,Female,Low,40.01583107652706,52.979354867657186,76.19472536104179,1.1946978386152285,1,1,1,1
789,20,Male,Medium,14.325355931503989,80.21796598573856,53.63566321357974,2.3971767330024925,0,0,1,0
790,22,Female,Low,34.92558720059185,88.18461346751603,72.62722422350481,1.7207350553929117,0,0,0,1
791,22,Female,Medium,13.93903724999222,76.17006854610041,81.69820798728855,2.4094129643460445,1,0,0,0
792,19,Female,Medium,47.014355493064286,61.338631265982286,70.91002170319533,2.3663967160190853,0,0,0,0
793,21,Male,Low,32.18233979513535,83.32609883465175,99.41711023509647,2.746434408444226,0,1,1,1
794,23,Female,Low,16.901078208591763,54.00528633048011,76.68049937486357,2.070311471047754,0,0,1,1
795,19,Female,Medium,14.20608125232136,72.09168524009773,62.25842275553014,1.492811348367784,0,1,1,1
796,21,Male,Medium,10.355402668510532,58.16833791992101,86.32912165695029,2.511158303769869,0,0,1,1
797,21,Male,Medium,35.037406985792664,59.22295255299417,50.227750694898525,3.4906086530372864,1,0,1,0
798,22,Other,Medium,11.717065036898438,60.11469745791018,63.070948822375996,2.992036684202807,1,0,1,0
799,24,Male,High,30.169860030446962,69.3353528521989,60.81753702265515,2.0151035977756475,1,0,0,0
800,18,Female,Medium,13.96711631934251,52.55751028101988,65.90842570646663,3.8065690682765716,0,0,0,0
801,24,Female,Medium,33.43647829489956,69.8896720464549,86.90678955572358,3.7366227137475465,1,1,1,0
802,18,Male,Medium,40.932046698486424,75.58537235573505,69.05038192980444,1.6280451981522963,0,0,0,1
803,20,Female,Low,39.123236914088004,74.16471424831626,87.64086701595777,1.1182527553610888,0,0,0,1
804,22,Male,Medium,38.2817152156083,69.13920502015202,74.58933418839194,3.223926125052287,0,0,1,0
805,21,Female,Medium,10.198397878920352,91.95733040353763,60.52416607945332,3.4828307840474597,0,0,0,0
806,23,Male,Medium,5.330862402241417,57.26633462102521,88.59872462100834,3.903593697854066,0,0,1,0
807,18,Female,Medium,35.24849259588189,75.2848371890687,54.29738023318549,3.669509182264932,0,0,0,0
808,24,Male,High,19.049013475923214,53.10207084782772,53.46297878798773,2.8016043046192447,0,0,0,0
809,21,Male,High,22.184965093764017,53.55778394389549,70.27017544329014,2.5901570176371425,0,0,0,0
810,18,Other,High,2.526305546876162,78.69329248385482,55.65095475772534,1.083523153787759,1,0,1,0
811,18,Male,Medium,13.71924601447741,78.30092124439105,40.54522209707298,1.7399693405343335,0,1,0,1
812,18,Female,Medium,2.650143789848737,93.90167564222284,78.89785163792808,2.3788442551987794,1,0,1,0
813,23,Male,Medium,44.080102857461135,77.89368378300367,70.66562928834388,2.8855117002507034,0,0,1,0
814,22,Female,Medium,12.926437477707994,97.98955102024252,66.73106886958968,2.671755499955232,0,1,1,0
815,23,Male,Medium,28.309521309077393,52.43474241999649,98.01811087709892,3.227907969045072,1,0,0,0
816,19,Other,Medium,2.90998671239539,54.90038423903705,74.27195103777481,1.8393007926611227,0,0,0,1
817,21,Male,Medium,33.67552217397724,52.20329307851907,91.80589466736308,2.69485782295742,0,0,1,1
